area,city,lattitude,logitude,property_type,bedrooms,bathrooms,land_area,building_area,floors,maid_bedrooms,maid_bathrooms,certificate,voltage,building_age,year,condition,garage,carport,price
Lippo Karawaci, Tangerang,-6.2294561,106.6089754,rumah,4.0,2.0,120.0,180.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,7.0,2015.0,sudah renovasi,0,1,1500000000.0
Lippo Karawaci, Tangerang,-6.2294561,106.6089754,rumah,4.0,4.0,409.0,367.0,2.0,2.0,3.0,,11000 mah,5.0,2017.0,sudah renovasi,1,1,18000000000.0
Lippo Karawaci, Tangerang,-6.2294561,106.6089754,rumah,2.0,1.0,81.0,57.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,5.0,2017.0,bagus,0,0,800000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,3.0,1.0,60.0,54.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,5.0,2017.0,bagus,0,1,920000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,2.0,1.0,50.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,548000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,3.0,1.0,60.0,54.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,2.0,2020.0,bagus,0,1,920000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,3.0,1.0,60.0,54.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,7.0,2015.0,bagus,0,1,920000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,3.0,2.0,84.0,120.0,2.0,0.0,0.0,"lainnya (ppjb,girik,adat,dll)",2200 mah,3.0,2019.0,bagus,1,0,1200000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,4.0,2.0,72.0,108.0,2.0,0.0,0.0,shm - sertifikat hak milik,4400 mah,7.0,2015.0,bagus sekali,0,1,1220000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,2.0,1.0,72.0,50.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,12.0,2010.0,sudah renovasi,1,0,975000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,3.0,3.0,144.0,18.0,2.0,1.0,1.0,shm - sertifikat hak milik,4400 mah,6.0,2016.0,bagus,0,1,3590000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,3.0,2.0,120.0,180.0,2.0,0.0,0.0,,3300 mah,3.0,2019.0,baru,1,1,4000000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,2.0,2.0,48.0,80.0,2.0,0.0,0.0,shm - sertifikat hak milik,4400 mah,8.0,2014.0,bagus,0,1,1370000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,3.0,2.0,63.0,86.0,2.0,1.0,1.0,,2200 mah,9.0,2013.0,baru,1,1,1300000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,2.0,2.0,63.0,100.0,2.0,0.0,0.0,shm - sertifikat hak milik,4400 mah,2.0,2020.0,sudah renovasi,0,1,1700000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,3.0,2.0,132.0,158.0,1.0,2.0,0.0,shm - sertifikat hak milik,2200 mah,11.0,2011.0,bagus,0,1,1490000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,3.0,2.0,78.0,60.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,755000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,3.0,2.0,85.0,60.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,785000000.0
Cipondoh, Tangerang,-6.1829669,106.682727,rumah,2.0,2.0,66.0,86.0,2.0,0.0,0.0,shm - sertifikat hak milik,4400 mah,7.0,2015.0,sudah renovasi,0,1,1400000000.0
